과목명,강사,url
LLM 데이터 분석 - 웹 크롤링부터 추천 시스템까지,판다스 스튜디오,https://www.inflearn.com/course/llm-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EC%9B%B9%ED%81%AC%EB%A1%A4%EB%A7%81-%EC%B6%94%EC%B2%9C%EC%8B%9C%EC%8A%A4%ED%85%9C
"파이썬으로 시작하는 머신러닝+딥러닝(sklearn을 이용한 머신러닝부터 TensorFlow, Keras를 이용한 딥러닝 개발까지)",아이리포,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C-%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EB%94%A5%EB%9F%AC%EB%8B%9D
Mixpanel로 데이터 들여다보기,오몰내알,https://www.inflearn.com/course/%EB%AF%B9%EC%8A%A4%ED%8C%A8%EB%84%90%EB%A1%9C-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%93%A4%EC%97%AC%EB%8B%A4%EB%B3%B4%EA%B8%B0
"핵심만 빠르게, 입문자를 위한 파이썬(Python)과 판다스(Pandas)",Jiwoon Jeong,https://www.inflearn.com/course/%ED%95%B5%EC%8B%AC-%EC%9E%85%EB%AC%B8%EC%9E%90-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%8C%90%EB%8B%A4%EC%8A%A4
대용랑 채팅 TPS에 대한 stateful 서비스 구축하기,July,https://www.inflearn.com/course/%EB%8C%80%EC%9A%A9%EB%9F%89-%EC%B1%84%ED%8C%85-%EC%84%9C%EB%B2%84-%EC%B2%98%EB%A6%AC-%EC%9B%B9%EC%86%8C%EC%BC%93-%ED%86%B5%EC%8B%A0-2
쉽고 빠르게 익히는 Power BI (기본편),오피스튜터,https://www.inflearn.com/course/powerbi-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EC%8B%9C%EA%B0%81%ED%99%94-%EA%B8%B0%EB%B3%B8
R로 하는 웹 크롤링 - 입문편,코코,https://www.inflearn.com/course/r-crawling
[데브원영] 아파치 카프카 for beginners,데브원영 DVWY,https://www.inflearn.com/course/%EC%95%84%ED%8C%8C%EC%B9%98-%EC%B9%B4%ED%94%84%EC%B9%B4-%EC%9E%85%EB%AC%B8
웰컴 투 태블로 월드,VizLab,https://www.inflearn.com/course/%ED%83%9C%EB%B8%94%EB%A1%9C%EA%B0%95%EC%A2%8C-1
파이썬 크롤링(Python Crawling)으로 웹 데이터 추출 입문부터 실습까지,Kyeongrok Kim,https://www.inflearn.com/course/python-crawling
태블로 자격증 문제풀이,Gemma,https://www.inflearn.com/course/%ED%83%9C%EB%B8%94%EB%A1%9C-%EC%9E%90%EA%B2%A9%EC%A6%9D-%EB%AC%B8%EC%A0%9C%ED%92%80%EC%9D%B4
파워BI를 활용한 데이터 시각화 기초,박형주,https://www.inflearn.com/course/%ED%8C%8C%EC%9B%8Cbi-%ED%99%9C%EC%9A%A9-%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%8B%9C%EA%B0%81%ED%99%94-%EA%B8%B0%EC%B4%88
SQL 베이스캠프,제주코딩베이스캠프,https://www.inflearn.com/course/sql-%EA%B8%B0%EC%B4%88-%EC%A0%9C%EC%A3%BC%EC%BD%94%EB%94%A9%EB%B2%A0%EC%9D%B4%EC%8A%A4%EC%BA%A0%ED%94%84
[2024 개정판] 이것이 진짜 크롤링이다 - 기본편,스타트코딩,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%81%AC%EB%A1%A4%EB%A7%81-%EA%B8%B0%EC%B4%88
비전공자를 위한 수학 통계 기초(이론),SW School,https://www.inflearn.com/course/%EB%B9%84%EC%A0%84%EA%B3%B5%EC%9E%90%EB%A5%BC-%EC%9C%84%ED%95%9C-%EC%88%98%ED%95%99-%ED%86%B5%EA%B3%84-%EA%B8%B0%EC%B4%88-%EC%9D%B4%EB%A1%A0
SQL 코딩테스트를 위한 첫 걸음,Gemma,https://www.inflearn.com/course/2023%EB%85%84-sql-%EC%BD%94%EB%94%A9%ED%85%8C%EC%8A%A4%ED%8A%B8-%EC%B2%AB%EA%B1%B8%EC%9D%8C
"ELK 스택 (ElasticSearch, Logstash, Kibana) 으로 데이터 분석",Minsuk Heo,https://www.inflearn.com/course/elk-%EC%8A%A4%ED%83%9D-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D
[10월 정기 교육 세션 다시보기] LLM(거대 언어 모델)과 데이터 분석의 자동화,HEARTCOUNT,https://www.inflearn.com/course/10%EC%9B%94%EC%A0%95%EA%B8%B0-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EC%9E%90%EB%8F%99%ED%99%94
디지털 매핑 / 데이터 시각화,NJ Namju Lee,https://www.inflearn.com/course/%EB%94%94%EC%A7%80%ED%84%B8%EB%A7%A4%ED%95%91-%EC%8B%9C%EA%B0%81%ED%99%94
Python 모듈을 활용한 공간 분석,대구빅데이터활용센터,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%AA%A8%EB%93%88%ED%99%9C%EC%9A%A9-%EA%B3%B5%EA%B0%84%EB%B6%84%EC%84%9D
[Python 실전] 웹크롤링과 데이터분석 : 전세계 축구 선수 몸값 분석,코딩교양스쿨,https://www.inflearn.com/course/%EC%9B%B9%ED%81%AC%EB%A1%A4%EB%A7%81-%EC%B6%95%EA%B5%AC%EC%84%A0%EC%88%98%EB%B6%84%EC%84%9D
파이썬 무료 강의 (활용편5) - 데이터 분석 및 시각화,나도코딩,https://www.inflearn.com/course/%EB%82%98%EB%8F%84%EC%BD%94%EB%94%A9-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EC%8B%9C%EA%B0%81%ED%99%94
