과목명,강사,url
개발자를 위한 쉬운 리눅스,데브위키,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90%EB%A5%BC-%EC%9C%84%ED%95%9C-%EC%89%AC%EC%9A%B4-%EB%A6%AC%EB%88%85%EC%8A%A4
실리콘밸리 엔지니어와 함께하는 아마존 웹서비스(Core)편,미쿡엔지니어,https://www.inflearn.com/course/%EC%8B%A4%EB%A6%AC%EC%BD%98%EB%B0%B8%EB%A6%AC-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%95%84%EB%A7%88%EC%A1%B4-%EC%9B%B9%EC%84%9C%EB%B9%84%EC%8A%A4-core
AWS(Amazon Web Service) 중/상급자를 위한 강의,Sungmin Kim,https://www.inflearn.com/course/aws-%EC%A4%91%EC%83%81%EA%B8%89%EC%9E%90
DevSecOps Basic (/w SAST),taesun1114,https://www.inflearn.com/course/devsecops-basic-sast
평범한 회사원도 단숨에 이해하는 필수 개발환경 가이드,고카,https://www.inflearn.com/course/%ED%95%84%EC%88%98-%EA%B0%9C%EB%B0%9C%ED%99%98%EA%B2%BD-%EA%B0%80%EC%9D%B4%EB%93%9C
장애 없는 서비스를 만들기 위한 Resilience4j - CircuitBreaker,이준형(Foo),https://www.inflearn.com/course/%EC%9E%A5%EC%95%A0%EC%97%86%EB%8A%94-%EC%84%9C%EB%B9%84%EC%8A%A4-resilience4j-circuitbreaker
[2024] 처음 시작하는 도커와 컨테이너,천강민,https://www.inflearn.com/course/%EC%B2%98%EC%9D%8C-%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94-%EB%8F%84%EC%BB%A4-%EC%BB%A8%ED%85%8C%EC%9D%B4%EB%84%88
"세 시간만에 끝내는 쿠버네티스부터 마이크로서비스, CI/CD, 서비스 메시까지",dualjkorea,https://www.inflearn.com/course/%EC%BF%A0%EB%B2%84%EB%84%A4%ED%8B%B0%EC%8A%A4-%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%84%9C%EB%B9%84%EC%8A%A4-3%EC%8B%9C%EA%B0%84
AWS(Amazon Web Service) 실전을 위한 강의,Sungmin Kim,https://www.inflearn.com/course/aws-%EC%8B%A4%EC%A0%84-%EA%B0%95%EC%9D%98-simonkim
입문자를 위한 Docker 및 Dockerizing 마스터하기,JOINC EDU,https://www.inflearn.com/course/%EC%9E%85%EB%AC%B8%EC%9E%90-docker-dockerizing-%EB%A7%88%EC%8A%A4%ED%84%B0
시스템엔지니어가 알려주는 리눅스 실전편 Bash Shell Script,그로스쿨,https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4-bash-%EC%8B%A4%EC%A0%84%ED%8E%B8
Strapi로 코딩없이 나만의 API 서버 만들기,체험코딩,https://www.inflearn.com/course/strapi-%EC%BD%94%EB%94%A9%EC%97%86%EC%9D%B4-%EB%82%98%EB%A7%8C%EC%9D%98-api-%EC%84%9C%EB%B2%84-%EB%A7%8C%EB%93%A4%EA%B8%B0
아키텍처 설계 및 구현 (기초편),숀김,https://www.inflearn.com/course/%EC%9D%B8%ED%94%84%EB%9D%BC-%EC%95%84%ED%82%A4%ED%85%8D%EC%B2%98-%EC%84%A4%EA%B3%84-%EA%B8%B0%EC%B4%88
실무에 바로 적용하는 AWS 배포,강병진,https://www.inflearn.com/course/%EC%8B%A4%EB%AC%B4-%EB%B0%94%EB%A1%9C-%EC%A0%81%EC%9A%A9%ED%95%98%EB%8A%94-aws-%EB%B0%B0%ED%8F%AC
시스템엔지니어 교과서,유똥,https://www.inflearn.com/course/%EC%8B%9C%EC%8A%A4%ED%85%9C-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EA%B5%90%EA%B3%BC%EC%84%9C
DevSecOps SAST(/w GitLab),taesun1114,https://www.inflearn.com/course/devsecops-sast-gitlab
